block,n,f,b,g,d
1.3025794E7,292.0,383.63521190669064,306.45197143084073,0.2,0.09601987599650438
1.3025795E7,312.0,346.6262264144435,290.1337884150051,0.28,0.12101987599650438
1.3025796E7,319.0,356.0555940531964,276.7912454783807,0.3,0.11496888219667915
1.3025797E7,308.0,309.46876710507354,265.30336626427487,0.31,0.10922043808684519
1.3025798E7,302.0,323.09699912222453,258.69671288951474,0.38,0.10375941618250292
1.3025799E7,295.0,296.5683478352651,248.49666932837027,0.3,0.09857144537337777
1.30258E7,318.0,291.65730317106767,234.06930524319748,0.19,0.09364287310470887
1.3025801E7,283.0,301.9758904842385,227.40595287962427,0.34,0.08896072944947342
1.3025802E7,296.0,271.6175077581994,221.64034603656694,0.35,0.08451269297699975
1.3025803E7,297.0,278.3507659737284,215.23419953612765,0.32,0.08028705832814975
1.3025804E7,311.0,264.67908392080074,213.59255006655255,0.45,0.07627270541174226
1.3025805E7,287.0,268.2107396323708,205.8541912831023,0.25,0.07245907014115514
1.3025806E7,274.0,250.99027501691114,199.0524937851272,0.26,0.06883611663409739
1.3025807E7,331.0,302.54926854417965,196.44911365621203,0.4,0.06539431080239251
1.3025808E7,304.0,240.88074174236448,194.7405086216386,0.43,0.06212459526227288
1.3025809E7,296.0,228.37049836550776,190.60293267612195,0.32,0.05901836549915924
1.302581E7,298.0,244.8162333890913,186.11455233131144,0.29,0.056067447224201275
1.3025811E7,308.0,238.79948025420865,181.15794260707793,0.25,0.05326407486299121
1.3025812E7,349.0,222.69449874019307,179.32459266583865,0.4,0.05060087111984164
1.3025813E7,314.0,239.04999504918618,176.7385081942395,0.35,0.04807082756384956
1.3025814E7,302.0,210.71596122113985,173.5100409807465,0.3,0.04566728618565708
1.3025815E7,277.0,214.34720924855674,168.39130965812737,0.16,0.04338392187637422
1.3025816E7,280.0,205.34846621623075,165.61522899743733,0.3,0.04121472578255551
1.3025817E7,322.0,209.5932146996414,163.66987991660213,0.35,0.03915398949342773
1.3025818E7,300.0,205.76179954658474,161.23471498831694,0.3,0.037196290018756344
1.3025819E7,260.0,183.68831083025435,159.41152568949866,0.34,0.03533647551781852
1.302582E7,280.0,193.64054856425275,157.27096992908034,0.3,0.033569651741927595
1.3025821E7,283.0,191.29529017100793,155.1644367849162,0.29,0.031891169154831214
1.3025822E7,307.0,185.4583648127487,152.62592025585107,0.23,0.03029661069708965
1.3025823E7,299.0,180.68618970883762,149.72664210450168,0.17,0.028781780162235166
1.3025824E7,316.0,167.71406350191353,146.86089157167655,0.15,0.027342691154123407
1.3025825E7,297.0,185.1003794775545,144.4957196631679,0.19,0.025975556596417235
1.3025826E7,304.0,182.619320941208,140.6655298006404,0.24,0.05097555659641724
1.3025827E7,290.0,168.44894395787247,134.03950180990958,0.19,0.07597555659641725
1.3025828E7,271.0,193.41114554840604,126.46006236125879,0.22,0.10097555659641724
1.3025829E7,300.0,190.43496408944472,121.99941687316917,0.36,0.12597555659641724
1.302583E7,320.0,169.4628534734057,121.26265967849457,0.48,0.15097555659641723
1.3025831E7,287.0,160.0260612883723,115.6971196265405,0.34,0.14342677876659637
1.3025832E7,301.0,133.58542522953127,108.76080038104625,0.28,0.13625543982826654
1.3025833E7,288.0,135.9481410856503,104.53731393382803,0.35,0.1294426678368532
1.3025834E7,270.0,131.23372747533213,99.39531018827256,0.3,0.12297053444501055
1.3025835E7,344.0,125.01382144366373,96.84076705550005,0.39,0.11682200772276001
1.3025836E7,314.0,127.28867570962092,93.6165241970019,0.35,0.110980907336622
1.3025837E7,316.0,131.6463964182459,90.85287814897752,0.36,0.10543186196979089
1.3025838E7,315.0,136.3879422535665,91.03487512304018,0.51,0.10016026887130133
1.3025839E7,328.0,113.84500555028838,89.12919691112147,0.39,0.09515225542773627
1.302584E7,326.0,123.40659545246913,85.90647614911018,0.3,0.09039464265634944
1.3025841E7,287.0,115.50933635311775,85.1687550538405,0.45,0.08587491052353197
1.3025842E7,280.0,119.38049916231782,82.38948855037383,0.3,0.08158116499735536
1.3025843E7,292.0,124.31825080819392,81.11241676307344,0.4,0.07750210674748759
1.3025844E7,312.0,110.10402096521238,80.39576908026635,0.44,0.0736270014101132
1.3025845E7,300.0,108.13972614304086,78.70876875028597,0.35,0.06994565133960755
1.3025846E7,347.0,112.22819467782928,77.13974796281843,0.35,0.06644836877262716
1.3025847E7,331.0,106.7282425242163,77.62669995268621,0.55,0.0631259503339958
1.3025848E7,298.0,104.82343934383482,77.16117532813472,0.45,0.05996965281729601
1.3025849E7,278.0,112.37045536779279,76.6336598340588,0.44,0.056971170176431205
1.302585E7,306.0,104.71596409549808,75.63823251921086,0.38,0.05412261166760964
1.3025851E7,277.0,96.65195933146727,75.79379458927359,0.52,0.05141648108422916
1.3025852E7,308.0,99.6057197709664,74.90526714235088,0.38,0.0488456570300177
1.3025853E7,300.0,110.99595696668152,74.21009571452123,0.4,0.04640337417851681
